Date,Type,Title,Text
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
2025-10-25,Gospel,Proclamação do Evangelho de Jesus Cristo segundo Lucas.,"Evangelho (Lc 13,1-9) - Aleluia, Aleluia, Aleluia. - Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida. Proclamação do Evangelho de Jesus Cristo segundo Lucas. -Glória a vós, Senhor. 1 Naquele tempo, vieram algumas pessoas trazendo notícias a Jesus a respeito dos galileus que Pilatos tinha matado, misturando seu sangue com o dos sacrifícios que ofereciam. 2 Jesus lhes respondeu: ""Vós pensais que esses galileus eram mais pecadores do que todos os outros galileus, por terem sofrido tal coisa? 3 Eu vos digo que não. Mas se vós não vos converterdes, ireis morrer todos do mesmo modo. 4 E aqueles dezoito que morreram, quando a torre de Siloé caiu sobre eles? Pensais que eram mais culpados do que todos os outros moradores de Jerusalém? 5 Eu vos digo que não. Mas, se não vos converterdes, ireis morrer todos do mesmo modo"". 6 E Jesus contou esta parábola: ""Certo homem tinha uma figueira plantada na sua vinha. Foi até ela procurar figos e não encontrou. 7 Então disse ao vinhateiro: 'Já faz três anos que venho procurando figos nesta figueira e nada encontro. Corta-a! Por que está ela inutilizando a terra?' 8 Ele, porém, respondeu: 'Senhor, deixa a figueira ainda este ano. Vou cavar em volta dela e colocar adubo. 9 Pode ser que venha a dar fruto. Se não der, então tu a cortarás'"". — Palavra da Salvação. — Glória a vós, Senhor."
